Feature	Gain	Cover	Frequency
lag_3_Visa_mconsumototal	0.000416633605247326	0.00118608755904599	0.00307915719837033
delta_1_Visa_cconsumos	0.000415260618223975	0.00138126084320333	0.00185556197980396
lag_3_Visa_cconsumos	0.000414341966662574	0.00123096753885128	0.00235306772801226
avg_6_Master_fultimo_cierre	0.000414250488398316	0.000997029684545372	0.00223205281628592
lag_3_Visa_msaldopesos	0.000414244631625896	0.00102362055086914	0.00211103790455957
delta_1_chomebanking_transacciones	0.000414237561550145	0.00333489885970218	0.00112947250944589
Visa_delinquency_slope_6	0.000412225567482354	0.00109282770195724	0.000631966761237579
lag_1_Visa_Fvencimiento	0.000411311471962391	0.00134827857274418	0.00285057347622057
lag_6_Master_mlimitecompra	0.000410642481881379	0.00131636778477434	0.00285057347622057
avg_6_Master_msaldototal	0.000409122547346577	0.00146465259149189	0.00224549891758885
lag_3_Master_Fvencimiento	0.000406232671617631	0.00141362427333225	0.00364389345309328
lag_3_Visa_Fvencimiento	0.000405271119896556	0.00131141150605203	0.00279678907100886
ctarjeta_debito_slope_6	0.000404593742423586	0.00535725414919568	0.0011832569146576
delta_1_Master_mfinanciacion_limite	0.00040166183760371	0.0009769049745784	0.00102190369902247
mcaja_ahorro_dolares	0.000398480888607125	0.00238565241094565	0.00110258030684003
lag_1_cliente_antiguedad	0.000395177451309502	0.0012996072051244	0.0019765768915303
Master_mpagospesos_slope_6	0.000394099221098456	0.00173228129493413	0.00251442094364739
lag_1_cproductos	0.000393581582164576	0.00103717269789068	0.000645412862540506
delta_1_mautoservicio	0.00038586779248822	0.000428612773329317	0.000349598633876108
lag_1_Master_mlimitecompra	0.000385541107174691	0.00130636523411666	0.00282368127361472
lag_6_ccaja_seguridad	0.000381516963287288	0.000378583326312633	0.000147907114332199
delta_1_Visa_delinquency	0.000380597540565058	0.00143321073162368	0.000699197267752215
cprestamos_personales	0.000380256122761244	6.30143640893138e-05	2.68922026058544e-05
lag_1_Master_mpagominimo	0.000376641862083059	0.000864397656571992	0.00141184063680736
avg_6_mtransferencias_emitidas	0.000373170881537166	0.00128768316811212	0.00162697825765419
delta_1_Visa_mconsumototal	0.000372607204633523	0.00139268980285411	0.00294469618534106
